system:index,AREA_TOTAL,ASPECT_mean,ASPECT_p10,ASPECT_p50,ASPECT_p90,ASPECT_stdDev,DEM_mean,DEM_p10,DEM_p50,DEM_p90,DEM_stdDev,DESC_TALHA,EVI_SEASON_MEDIAN_mean,EVI_SEASON_MEDIAN_p10,EVI_SEASON_MEDIAN_p50,EVI_SEASON_MEDIAN_p90,EVI_SEASON_MEDIAN_stdDev,FAZENDA,HILLSHADE_mean,HILLSHADE_p10,HILLSHADE_p50,HILLSHADE_p90,HILLSHADE_stdDev,NDRE_SEASON_MEDIAN_mean,NDRE_SEASON_MEDIAN_p10,NDRE_SEASON_MEDIAN_p50,NDRE_SEASON_MEDIAN_p90,NDRE_SEASON_MEDIAN_stdDev,NDVI_DIFF_JAN_MAR_mean,NDVI_DIFF_JAN_MAR_p10,NDVI_DIFF_JAN_MAR_p50,NDVI_DIFF_JAN_MAR_p90,NDVI_DIFF_JAN_MAR_stdDev,NDVI_FEB_mean,NDVI_FEB_p10,NDVI_FEB_p50,NDVI_FEB_p90,NDVI_FEB_stdDev,NDVI_JAN_mean,NDVI_JAN_p10,NDVI_JAN_p50,NDVI_JAN_p90,NDVI_JAN_stdDev,NDVI_LATEST_mean,NDVI_LATEST_p10,NDVI_LATEST_p50,NDVI_LATEST_p90,NDVI_LATEST_stdDev,NDVI_MAR_mean,NDVI_MAR_p10,NDVI_MAR_p50,NDVI_MAR_p90,NDVI_MAR_stdDev,NDVI_SEASON_MEDIAN_mean,NDVI_SEASON_MEDIAN_p10,NDVI_SEASON_MEDIAN_p50,NDVI_SEASON_MEDIAN_p90,NDVI_SEASON_MEDIAN_stdDev,NDWI_SEASON_MEDIAN_mean,NDWI_SEASON_MEDIAN_p10,NDWI_SEASON_MEDIAN_p50,NDWI_SEASON_MEDIAN_p90,NDWI_SEASON_MEDIAN_stdDev,NOME_FAZ,RAIN_P95_MM_mean,RAIN_P95_MM_p10,RAIN_P95_MM_p50,RAIN_P95_MM_p90,RAIN_P95_MM_stdDev,RAIN_SUM_MM_mean,RAIN_SUM_MM_p10,RAIN_SUM_MM_p50,RAIN_SUM_MM_p90,RAIN_SUM_MM_stdDev,SLOPE_mean,SLOPE_p10,SLOPE_p50,SLOPE_p90,SLOPE_stdDev,STRESS_INDEX_mean,STRESS_INDEX_p10,STRESS_INDEX_p50,STRESS_INDEX_p90,STRESS_INDEX_stdDev,TALHAO,TEMP_MAX_C_mean,TEMP_MAX_C_p10,TEMP_MAX_C_p50,TEMP_MAX_C_p90,TEMP_MAX_C_stdDev,TEMP_MEAN_C_mean,TEMP_MEAN_C_p10,TEMP_MEAN_C_p50,TEMP_MEAN_C_p90,TEMP_MEAN_C_stdDev,TPI_90m_mean,TPI_90m_p10,TPI_90m_p50,TPI_90m_p90,TPI_90m_stdDev,.geo
33,116.55,,,,,,732.3975896212063,729.9378051757812,732.4515620766348,734.9500732421875,1.8716182137490287,E1,0.6814308314614732,0.5054432032068226,0.7205650515324016,0.7988480385646288,0.14437680458701863,3,,,,,,0.5287310434034032,0.4135886430740356,0.5378430861690983,0.6382704728255447,0.09436868543777564,-0.48057607337492864,-0.6501313080451907,-0.5176538653032674,-0.19590106032310275,0.1904130701234404,0.837853359967475,0.7714127183647597,0.8652828717862585,0.8884982870270809,0.11145001084996302,0.8390640463778862,0.626449704170227,0.8964815960379635,0.9240355739545034,0.16393489907582912,0.27404241025153386,0.25602592404121655,0.2713887245917647,0.29504906448298845,0.03866169846427222,0.35848797300295737,0.26652680186202504,0.3702200155956022,0.43039889630557593,0.0654257154055601,0.7477258975202766,0.6084886789321899,0.7515230640288322,0.8693024501767497,0.13128020333290996,-0.6559947715982519,-0.751407245794932,-0.6456320926825511,-0.5911732196807862,0.07015123361547994,SAN JORGE,48.86197280883789,48.86197280883789,48.86197280883789,48.86197280883789,9.436608789079802E-6,429.96791114500957,429.96791114500957,429.96791114500957,429.96791114500957,6.454075338166608E-5,,,,,,-0.47959713395794334,-0.5272332237432823,-0.48770686428327187,-0.4340945108223492,0.15575135393262457,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12291296514906284,-0.6481562729908211,-0.08602961440759202,0.33502535640445213,0.4060098791674566,"{""type"":""Polygon"",""coordinates"":[[[-53.154404,-18.685048000000002],[-53.154489,-18.685053],[-53.154913,-18.685251],[-53.15573400000001,-18.685561],[-53.15626,-18.68581],[-53.156823,-18.686019000000005],[-53.157976,-18.686512],[-53.158352,-18.686648999999996],[-53.159473,-18.687127],[-53.15975699999999,-18.687228],[-53.161265,-18.687878999999995],[-53.153068,-18.687879000000002],[-53.15416199999999,-18.685485],[-53.154360999999994,-18.685084],[-53.154404,-18.685048000000002]]]}"
34,175.12,,,,,,733.6245978393544,729.1298522949219,733.5616029576344,738.1872965494791,3.3881749691009864,B2,0.4167307490513982,0.1973834153695005,0.4747476246392145,0.5682881403940626,0.14795539023889542,3,,,,,,0.3764638639802776,0.24569646428378736,0.3854595720767975,0.4993105958855671,0.1005490157059074,-0.33807816495886117,-0.5057379537893691,-0.31453082901912893,-0.16554616421708573,0.1408386766467451,0.1745207386078443,0.15047577815421878,0.16220594793629217,0.17751728304178585,0.09155198590730676,0.8320854678555362,0.7603967213544293,0.844645273929543,0.8798882267088995,0.05200912680097075,0.8777917432297062,0.8533460746048619,0.881189843343984,0.90051597231921,0.03711045293415652,0.494007302896675,0.3612434577089192,0.5137253789309495,0.6150517193533533,0.12414206490176433,0.5975139229710756,0.36540781516424753,0.6270007671375043,0.7908729550301322,0.16389792521486063,-0.5878913929694132,-0.6942940838983125,-0.6004646268666238,-0.4774609562363591,0.0842334673213405,SAN JORGE,44.07992632014931,44.61003875732422,44.61003875732422,44.61003875732422,2.368549309155678,425.1456056480732,425.68057107238565,425.68057107238565,425.68057107238565,2.3902325190106652,,,,,,-0.42836326367416855,-0.49822875169873726,-0.4354674552799611,-0.3575169705779813,0.11327741502142048,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24457083568902332,-0.7252765321707447,-0.2574462890625,0.27417270463288373,0.3906285479737807,"{""type"":""Polygon"",""coordinates"":[[[-53.149425,-18.729502000000004],[-53.15185499999999,-18.729502000000004],[-53.151855,-18.739358000000003],[-53.151625,-18.739353000000005],[-53.151571000000004,-18.739317],[-53.15154999999999,-18.739266],[-53.149425,-18.729502000000004]]]}"
35,168.27,,,,,,725.9893960985191,725.2123413085938,726.0064697265625,726.8270263671875,0.6182859714043822,B3,0.4146108895366352,0.2939266295023919,0.4447941612345272,0.46669554347704223,0.08585668140432703,3,,,,,,0.3433660117359717,0.29928264021873474,0.3355717957019806,0.3857331871986389,0.04000066352038681,-0.5255380074960198,-0.702843576669693,-0.5452633500099182,-0.2505422830581665,0.22647672554322087,0.7738324358315388,0.59531569480896,0.8011500239372253,0.9006285667419434,0.18000798760496903,0.8041928298026424,0.639007031917572,0.8162210583686829,0.9241188168525696,0.13711339789998633,0.2548482891959267,0.18852459016393439,0.22059263693504935,0.3896872358410821,0.11920216129905832,0.2786548223066226,0.20319999754428864,0.24125398695468903,0.4165973365306854,0.12043943248096209,0.608427889273128,0.4881252944469452,0.6515364646911621,0.6715010404586792,0.10792348881217396,-0.5785265579067629,-0.6036646962165833,-0.5774597525596619,-0.5515016913414001,0.03700056813369159,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,1.5088294448029913E-5,,,,,,-0.3777638148205891,-0.46032288670539856,-0.4536680281162262,-0.15316706895828247,0.2450675804283787,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.812424617306,-1.17791748046875,-0.88067626953125,-0.25732421875,0.3620023133632514,"{""type"":""Polygon"",""coordinates"":[[[-53.151587000000006,-18.739388],[-53.151641000000005,-18.739373],[-53.151855,-18.739378000000002],[-53.15185499999999,-18.740846000000005],[-53.151555,-18.739464000000005],[-53.151555,-18.739429],[-53.151587000000006,-18.739388]]]}"
36,90.49,,,,,,753.6019901171284,753.1215209960938,753.861572265625,754.1405029296875,0.45068021093154925,A2,0.2076437833386886,0.12431264087723429,0.17901383305775997,0.2682613496087777,0.05811080976447405,3,,,,,,0.22365066839387718,0.21687042713165283,0.22545959055423737,0.22545959055423737,0.0076490794978752415,-0.5354603797559682,-0.6029902994632721,-0.5129007548093796,-0.42439478635787964,0.07573314578795423,0.15298655814856382,0.14657197892665863,0.153868168592453,0.15734349191188812,0.009161070046105023,0.7293581509662617,0.5514860153198242,0.6835557222366333,0.8464365005493164,0.1251945907409624,,,,,,0.19389777121029367,0.12709122896194458,0.17065496742725372,0.2434462010860443,0.04966372667403323,0.3510417786956196,0.23283545672893524,0.3034951984882355,0.4432911276817322,0.08512930788083421,-0.5129913886992041,-0.5467633008956909,-0.502833902835846,-0.45607367157936096,0.04050294545794151,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,0.0,,,,,,-0.21723642438016041,-0.3842529058456421,-0.18588519096374512,0.10050930827856064,0.22687971730862355,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33150085634735943,-0.65850830078125,-0.16973876953125,0.03472900390625,0.2578549855800645,"{""type"":""Polygon"",""coordinates"":[[[-53.151855,-18.708808],[-53.15166200000001,-18.708691999999996],[-53.15185499999999,-18.708692],[-53.151855,-18.708808]]]}"
37,164.91,,,,,,748.2843879115654,742.1818486993963,747.9291863692434,755.1631687709263,4.847708073895586,B1,0.2505275126048971,0.21292129199531087,0.24411963343437582,0.29846349998696003,0.03918601491698418,3,,,,,,0.2950151263917609,0.2587543802332302,0.2939109176597511,0.3291306944303615,0.03320277174994223,-0.6627300809264646,-0.7518514423929102,-0.6893771645659674,-0.544989454893445,0.09737843422809009,0.3893666676118286,0.33019501906090215,0.3689889133951871,0.4900597832364947,0.06356076952992784,0.8962764335390645,0.82702310659684,0.9170579878673752,0.930582595582828,0.05202019787749567,0.7445861814810986,0.6278856799955843,0.768589814801451,0.8232857126144566,0.07596677166064839,0.23354635261260018,0.17406306426246046,0.20103074696564396,0.3145278217086945,0.06671662300978948,0.4211545291617382,0.36535639599884867,0.4198536860574623,0.4786733884230072,0.050053723046575085,-0.5058399485078897,-0.5322230971811364,-0.5049117382442206,-0.47361900029924253,0.02588111433428131,SAN JORGE,38.31713339665442,34.987762451171946,34.987762451171946,44.61003875732421,4.577369240797059,419.33005644504146,415.970206315836,415.970206315836,425.6805710723856,4.619273394434862,,,,,,-0.37120902379733495,-0.38857475346945625,-0.3730272006744215,-0.3536117103035919,0.05263458173306866,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05461116881766697,-0.44542101662466227,-0.054380908514241814,0.35171666059877066,0.31589437594292386,"{""type"":""Polygon"",""coordinates"":[[[-53.14510700000001,-18.709498999999997],[-53.145091,-18.708692],[-53.15155000000001,-18.708692],[-53.15185499999999,-18.708869000000004],[-53.15185499999999,-18.722582],[-53.14809,-18.721770000000003],[-53.1478,-18.721749],[-53.147768,-18.721739],[-53.14773,-18.721683000000002],[-53.145332,-18.710612000000005],[-53.145289,-18.710465000000003],[-53.145134,-18.709713],[-53.14510700000001,-18.709498999999997]]]}"
38,175.12,,,,,,742.0923874643088,737.5475762383934,741.5728020918997,747.2739799067659,3.694406382314586,B2,0.24092467186034147,0.19238322331926702,0.22169397180819536,0.3878037533797062,0.07372834949386585,3,,,,,,0.26229975281984264,0.22380378263829426,0.24501371179645395,0.37206479055540903,0.056549019568483794,-0.5466977550163368,-0.5994468303887468,-0.5605133930733666,-0.48636762095674013,0.08209142912706074,0.15415396367361608,0.13896159484673754,0.14646851354579427,0.15792282485028733,0.06929622192482804,0.9196024611347594,0.8777972445086368,0.9326346125996379,0.938391072680541,0.04711677214957632,0.8685288381530599,0.7758770759049247,0.8974378999818561,0.9052797678798895,0.078770593323001,0.37290470611842275,0.3339511184918082,0.3690304130241791,0.4043468979147753,0.058501116934962856,0.39648218627721654,0.33395112097598456,0.36900651370382004,0.5765532337396269,0.08989264449763532,-0.5040421274402607,-0.583118998791562,-0.4930940831428905,-0.47372343724792754,0.043175841038649694,SAN JORGE,40.362541511807876,34.987762451171896,44.610038757324205,44.610038757324205,4.7852686606464285,421.39418952979145,415.97020631580483,425.68057107238553,425.68057107238553,4.829076058889904,,,,,,-0.362236236011796,-0.4195985010486787,-0.3575055450719067,-0.3419530129617064,0.07041384985946894,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12620082395816973,-0.6177714106375609,-0.11730562017205057,0.3535971121246628,0.3776805077527769,"{""type"":""Polygon"",""coordinates"":[[[-53.147993,-18.721774999999997],[-53.148251,-18.721824999999995],[-53.151855,-18.722608],[-53.15185499999999,-18.729502000000004],[-53.149425,-18.729502000000004],[-53.148288,-18.724295],[-53.14776799999999,-18.721836],[-53.14776799999999,-18.7218],[-53.147784,-18.721785],[-53.147993,-18.721774999999997]]]}"
39,116.55,,,,,,744.7761429668683,743.2442626953125,744.8989868164062,745.6371459960938,1.0083176711101838,E1,0.19797184244476246,0.11030631654751225,0.182197462115993,0.279801002568204,0.07625056406106802,3,,,,,,0.2029687206859703,0.16484898328781128,0.19903990626335144,0.2573587894439697,0.03706089454855309,-0.5868592070816103,-0.7585889774458603,-0.6865484565496445,-0.24551955642907516,0.2247565602140642,0.2959260355707629,0.16477360050736764,0.293225035071373,0.4070706069469452,0.09687423702988456,0.7429352007594724,0.42560362815856934,0.8458179235458374,0.9163840643507166,0.21852510279403684,0.17097205543045896,0.14264957071346143,0.16261027065400305,0.1927577873607602,0.09285769518692225,0.15607599367786198,0.13415700058142344,0.15108637800139765,0.16891666191586097,0.0554378266117623,0.3002827660261861,0.1823501594058455,0.30001014471054077,0.39125030246135345,0.07978946672860404,-0.41658478461160636,-0.4573795199394226,-0.4175725128199603,-0.35330348994050703,0.040598697795320084,SAN JORGE,48.86197280883789,48.86197280883789,48.86197280883789,48.86197280883789,0.0,429.96791114500957,429.96791114500957,429.96791114500957,429.96791114500957,0.0,,,,,,-0.3069425237366131,-0.368845748675378,-0.33715033690509555,-0.21698857843875885,0.23341063932532696,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045429806970437706,-0.2123359473975929,0.03204345703125,0.319580078125,0.20381537825163606,"{""type"":""Polygon"",""coordinates"":[[[-53.15185499999999,-18.690515999999995],[-53.151855,-18.692396],[-53.15124900000001,-18.69204],[-53.151222000000004,-18.691989999999997],[-53.151222000000004,-18.691929000000002],[-53.15185499999999,-18.690515999999995]]]}"
40,98.16,,,,,,750.6096871478084,748.6921997070312,750.5994110107422,752.542231633113,1.5464391180056343,A3,0.4827835304872856,0.31039176921026074,0.47826128120737005,0.6504820463910477,0.12750964231106673,3,,,,,,0.40601525225316765,0.30741880190066173,0.40115306204960305,0.49721216556316705,0.07161072568112951,-0.31308198696150735,-0.39761079853565995,-0.30763214853483933,-0.2431981536475095,0.06859550618399297,0.2013325366287742,0.1924309222879326,0.20219503734389696,0.20994176212210952,0.019069851995239483,0.8302317416356375,0.7518865586344069,0.8495314233487123,0.8847304500831251,0.059639503507249905,0.901774376428402,0.8848963250232205,0.9082987506849765,0.9156988306542073,0.0431400954866455,0.5171497546741306,0.43087514724684123,0.5323481624418333,0.5849892187684921,0.06856077670320604,0.5431226122487874,0.46691245770952994,0.5410167126699482,0.6231514137901673,0.07124700284278894,-0.5422991474059551,-0.5945022316539988,-0.5457724725900606,-0.4795719350535206,0.050387756943615324,SAN JORGE,47.75940490385767,45.141712188720696,48.861972808837876,48.86197280883789,1.7442333915152057,429.74804297801467,429.7023732113885,429.96791114500934,429.96791114500957,0.8303917417331637,,,,,,-0.41395918184519054,-0.44763968760832806,-0.41985929403474553,-0.39274235498183613,0.1028903189184935,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03736201964830605,-0.2307228180299322,0.019214310581350116,0.3242040519156373,0.2260621513921424,"{""type"":""Polygon"",""coordinates"":[[[-53.151163,-18.692046],[-53.151217,-18.692051],[-53.151855,-18.692422],[-53.15185499999999,-18.700852],[-53.148653,-18.698905],[-53.148202,-18.698656],[-53.14816999999999,-18.698616],[-53.148202,-18.698498999999998],[-53.148861999999994,-18.697046000000004],[-53.151163,-18.692046]]]}"
41,90.49,,,,,,748.9169874512306,746.7237115343241,748.9077592318401,751.3516865113598,1.7445679927744073,A2,0.3186548634364995,0.19362434713673035,0.3261577569606619,0.4786359355723634,0.10739593972130186,3,,,,,,0.32087595824343956,0.20215666245316047,0.3445595550915913,0.4229098568747054,0.09234693964616146,-0.572370357318541,-0.7011394365114803,-0.583979002318599,-0.43970306739580367,0.096197630661542,0.16925623256338912,0.155346596782018,0.16697514067877461,0.1825780355551,0.019442411242455444,0.8798175081702949,0.7869409802001665,0.9003592310854127,0.9276034532855228,0.07515169091066949,0.8633375408872777,0.8067732273959853,0.888766851117357,0.900244723334942,0.07698232871986396,0.3074471508517546,0.21585232127157972,0.3095983267754339,0.35820623186545264,0.06598732465089184,0.43598529216594595,0.3068855169428515,0.4628146938126337,0.5491230335466936,0.10360783345446806,-0.4986024848791825,-0.5712987557858085,-0.4755233955082628,-0.43654867502152866,0.05683862025089234,SAN JORGE,38.90132720396674,34.987762451171896,34.987762451171896,44.610038757324226,4.76815965404063,420.0718029462166,415.97020631583644,415.97020631583644,425.6805710723856,5.075059669561995,,,,,,-0.3744603807596917,-0.4176069274790496,-0.38712822052843027,-0.3328098150245727,0.09513162190895226,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022902547455382023,-0.3207453897554581,-0.03887155603271455,0.2732081497628681,0.2589113932906194,"{""type"":""Polygon"",""coordinates"":[[[-53.148116,-18.698697000000003],[-53.148192,-18.698686999999996],[-53.148261000000005,-18.698722],[-53.15016,-18.699871],[-53.151855,-18.700922999999996],[-53.15185499999999,-18.708692],[-53.15166200000001,-18.708691999999996],[-53.150005,-18.707716],[-53.14789699999999,-18.706441000000005],[-53.145874,-18.705272],[-53.145311,-18.704972],[-53.145273,-18.704932],[-53.14527900000001,-18.704880999999997],[-53.145354,-18.704698],[-53.148116,-18.698697000000003]]]}"
42,164.91,,,,,,746.3557495931951,744.6715476296165,745.9733123779297,748.7918090820312,1.7185562071806864,B1,0.21983346074678284,0.19243256522627053,0.21768411674735827,0.2530414002304946,0.031234398540697178,3,,,,,,0.2612563231166386,0.2393196608211658,0.26074375413575446,0.29164175084054095,0.028731141271588382,-0.7061924848789943,-0.7476780890425655,-0.7364431233103346,-0.6231744764445744,0.0901413318161703,0.3230339588915733,0.2511584924327003,0.32713351957995285,0.40135528241209545,0.06531678899202557,0.9015212582388531,0.8805853337876766,0.9160173411774672,0.9274847139380306,0.08745312327821365,0.693694869349733,0.5143148569481413,0.7291370995559979,0.8041349774788081,0.11369120085316448,0.1953287733598591,0.16902502548949677,0.18067663870005443,0.2766558961434798,0.04489510050095831,0.37256866598060795,0.3310224777087569,0.37012863451173345,0.4266879676891665,0.047822331607708844,-0.48087233813209457,-0.5111846399481825,-0.4790324619927299,-0.460574498649725,0.02664944478738138,SAN JORGE,35.55217841516098,34.987762451171875,34.987762451171875,34.987762451171875,2.4642657878801986,416.53978930328753,415.9702063158038,415.9702063158038,415.9702063158038,2.486825245734668,,,,,,-0.3476015178156103,-0.37331519524256385,-0.35361332726646916,-0.3420344886485533,0.11509737627586221,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01484173031717845,-0.28426286909315324,-0.043574917527053884,0.27795284410286253,0.2603548318671726,"{""type"":""Polygon"",""coordinates"":[[[-53.145241000000006,-18.705027999999995],[-53.1453,-18.705017999999995],[-53.145338,-18.705033],[-53.147591000000006,-18.706344000000005],[-53.15155000000001,-18.708692],[-53.145091,-18.708692],[-53.145037,-18.706075],[-53.14520400000001,-18.705074],[-53.145241000000006,-18.705027999999995]]]}"
